#READ TERR 1 2
#! WT
669.500	0.500	-0.5	4.250213	2.555441	-1.81803
671.500	0.500	-0.5	2.125106	1.973161	-1.207061
672.500	0.500	-0.5	3.187373	2.284284	-1.538439
676.500	0.500	-0.5	1.062458	1.595811	-0.7777191
677.500	0.500	-0.5	2.124915	1.972984	-1.206952
679.500	0.500	-0.5	3.187373	2.284284	-1.538439
680.500	0.500	-0.5	2.124915	1.972984	-1.206952
682.500	0.500	-0.5	1.062458	1.595811	-0.7777191
684.500	0.500	-0.5	2.17827	2.022524	-1.237258
685.500	0.500	-0.5	6.534811	3.093145	-2.345999
686.500	0.500	-0.5	1.089135	1.635881	-0.7972472
687.500	0.500	-0.5	2.17827	2.022524	-1.237258
689.500	0.500	-0.5	3.267406	2.341641	-1.577069
691.500	0.500	-0.5	2.17827	2.022524	-1.237258
693.500	0.500	-0.5	5.392432	2.838577	-2.096579
694.500	0.500	-0.5	2.125026	1.973087	-1.207015
695.500	0.500	-0.5	2.125026	1.973087	-1.207015
696.500	0.500	-0.5	2.125026	1.973087	-1.207015
697.500	0.500	-0.5	5.312565	2.796535	-2.065527
701.500	0.500	-0.5	3.187539	2.284403	-1.53852
704.500	0.500	-0.5	3.187476	2.284358	-1.538489
705.500	0.500	-0.5	4.459234	2.796452	-2.064402
706.500	0.500	-0.5	2.124963	1.973028	-1.206979
708.500	0.500	-0.5	3.187444	2.284335	-1.538474
709.500	0.500	-0.5	5.312407	2.796452	-2.065465
710.500	0.500	-0.5	2.124963	1.973028	-1.206979
712.500	0.500	-0.5	3.187444	2.284335	-1.538474
